type,weight,dataset,source,target,key
family_relationship,0.9213729,MC1,Mathew Taylor,Ruben Fowler,0
ownership,0.8378256,MC1,Mathew Taylor,3896,0
membership,0.9097137,MC1,Mathew Taylor,6242224,0
family_relationship,0.9643355,MC1,Mathew Taylor,Henry Lambert,0
partnership,0.8911228,MC1,Mathew Taylor,ae16dd9b-0271-4699-91bc-0ce6b69357c6,0
membership,0.84694344,MC1,âHSIâ,âNYPDâ,0
membership,0.8904707,MC1,âHSIâ,Daniel Obrien,0
membership,0.8774533,MC1,âNYPDâ,Daniel Obrien,0
family_relationship,0.8714257,MC1,Jeffrey Hall,Daniel Obrien,0
partnership,0.8380796,MC1,âbe,8bdf21e8-914b-4fe2-9280-0a69b9b0175d,0
partnership,0.8002828,MC1,âbe,png xi  Line,0
membership,0.8754372,MC1,Sara Fleming,a2ac0390-407f-4a94-bc19-6d58d36ea69a,0
family_relationship,0.92891186,MC1,Sara Fleming,su y CJSC Canal,0
membership,0.8903709,MC1,Sara Fleming,entire 2036,0
family_relationship,0.8563812,MC1,Sara Fleming,Faroe Islands Shrimp Shark,0
family_relationship,0.9207329,MC1,Sara Fleming,Playa del Cielo Kga,0
ownership,0.82152605,MC1,Sara Fleming,png xi  Line,0
membership,0.84126765,MC1,1625166,Sara Fleming,0
membership,0.8265053,MC1,1625166,5276019,0
membership,0.8251954,MC1,1625166,entire 2036,0
membership,0.84465295,MC1,1625166,Faroe Islands Shrimp Shark,0
membership,0.8085683,MC1,a325b223-5017-42a8-8eb1-ed7e1a3bbd5b,1625166,0
family_relationship,0.8738014,MC1,49101570,Robert Garcia,0
partnership,0.96556383,MC1,6b19fec0-f5d4-4d31-b461-fef270debb3e,Brett Lopez,0
membership,0.89870244,MC1,42978392,62d39460-2980-4835-91ea-47073f724d3b,0
membership,0.8811247,MC1,74390fc5-8dc6-4511-a0a8-bc360409b805,62d39460-2980-4835-91ea-47073f724d3b,0
family_relationship,0.8868939,MC1,Kevin Liu,Bryce Baker,0
family_relationship,0.8457924,MC1,Kevin Liu,Katrina Nguyen,0
ownership,0.84016085,MC1,James Horton,One Hongn,0
membership,0.9637336,MC1,James Horton,SeaSpray Wave SRL Solutions,0
family_relationship,0.8151278,MC1,Rajasthan GmbH & Co. KG,e53552bc-174b-4799-b96b-c23cfa0731cb,0
membership,0.9014735,MC1,Rajasthan GmbH & Co. KG,James Horton,0
membership,0.9067847,MC1,Rajasthan GmbH & Co. KG,25875c2e-ff9a-4669-bad7-2c84bafb7515,0
ownership,0.8606028,MC1,Rajasthan GmbH & Co. KG,Blue Lagoon Sailor Limited Liability Company Worldwide,0
partnership,0.83040905,MC1,Rajasthan GmbH & Co. KG,b840c9bf-2a5b-416c-91d9-1ecdd96425ab,0
partnership,0.8056447,MC1,Rajasthan GmbH & Co. KG,4eddaaa4-6306-467e-a7f4-27a58559e535,0
partnership,0.82080233,MC1,Rajasthan GmbH & Co. KG,12,0
ownership,0.81504303,MC1,Rajasthan GmbH & Co. KG,Mark Weiss,0
partnership,0.83869505,MC1,Rajasthan GmbH & Co. KG,79521144,0
partnership,0.8283482,MC1,Rajasthan GmbH & Co. KG,341411,0
partnership,0.9324911,MC1,Rajasthan GmbH & Co. KG,Playa del Cielo Kga,0
membership,0.83441734,MC1,Rajasthan GmbH & Co. KG,SeaSpray Wave SRL Solutions,0
membership,0.87045664,MC1,Rajasthan GmbH & Co. KG,SeaSpray Wave SRL Solutions,1
family_relationship,0.815216,MC1,858,Andrea Gibson,0
membership,0.94573295,MC1,858,Alyssa Gonzalez,0
membership,0.9257669,MC1,858,941899076,0
partnership,0.80662614,MC1,858,25777,0
partnership,0.8199288,MC1,858,435978092,0
partnership,0.80462164,MC1,858,825,0
partnership,0.8176818,MC1,858,743225,0
ownership,0.8019111,MC1,858,Mar del Oeste Pic,0
membership,0.87787384,MC1,Rebecca Caldwell,941899076,0
membership,0.9362638,MC1,Rebecca Caldwell,858,0
family_relationship,0.92754906,MC1,Rebecca Caldwell,Alyssa Gonzalez,0
ownership,0.82423717,MC1,Rebecca Caldwell,ocean,0
ownership,0.89602226,MC1,Rebecca Caldwell,âAs,0
family_relationship,0.9347732,MC1,Rebecca Caldwell,Daniel Butler,0
membership,0.9320917,MC1,Rebecca Caldwell,SeaSpray Wave SRL Solutions,0
membership,0.90748507,MC1,Alyssa Gonzalez,941899076,0
partnership,0.97232145,MC1,871,James Scott,0
partnership,0.9711546,MC1,871,Krista Harris,0
partnership,0.98318326,MC1,871,âeverything,0
family_relationship,0.94731873,MC1,James Scott,Krista Harris,0
partnership,0.97140366,MC1,James Scott,âeverything,0
partnership,0.97005993,MC1,Krista Harris,âeverything,0
membership,0.8067582,MC1,76030,William Gray,0
family_relationship,0.93941116,MC1,William Gray,Amanda Gibson,0
family_relationship,0.9448647,MC1,William Gray,Holly Taylor,0
membership,0.80226684,MC1,William Gray,Mar del Oeste Pic,0
ownership,0.85813254,MC1,containers,Blue Lagoon Sailor Limited Liability Company Worldwide,0
membership,0.91752636,MC1,containers,555217629,0
membership,0.9607896,MC1,containers,McLeanâs,0
membership,0.87785584,MC1,containers,Sonia Fisheries Pvt,0
family_relationship,0.9268436,MC1,9098,Faroe Islands Shrimp Shark,0
family_relationship,0.8710245,MC1,17592,5d1f2e9c-f74a-41e9-974f-9b4e57edc9d7,0
membership,0.8268711,MC1,17592,David Nunez MD,0
membership,0.89334214,MC1,17592,Paul Wiley,0
membership,0.85566694,MC1,17592,ââ,0
family_relationship,0.85546297,MC1,5d1f2e9c-f74a-41e9-974f-9b4e57edc9d7,17592,0
membership,0.8559299,MC1,5d1f2e9c-f74a-41e9-974f-9b4e57edc9d7,png xi  Line,0
partnership,0.8464862,MC1,5d1f2e9c-f74a-41e9-974f-9b4e57edc9d7,Ocean Fisheries Llc,0
ownership,0.8841298,MC1,Nutica del Sol AG,dbb07e32-a8f4-47d0-ae61-c2e9774e9284,0
membership,0.8072252,MC1,8b8c532f-0ca0-44cc-898c-1d776f2f457a,James Stewart,0
membership,0.80844194,MC1,8b8c532f-0ca0-44cc-898c-1d776f2f457a,15,0
partnership,0.89636225,MC1,8b8c532f-0ca0-44cc-898c-1d776f2f457a,454,0
ownership,0.82246697,MC1,8b8c532f-0ca0-44cc-898c-1d776f2f457a,png xi  Line,0
membership,0.88131833,MC1,James Stewart,1968776,0
membership,0.8552897,MC1,1968776,James Stewart,0
membership,0.8521549,MC1,Anthony Larson,845,0
membership,0.82100165,MC1,Anthony Larson,Mar del Oeste Pic,0
membership,0.8511688,MC1,382825160,ad8fe467-3759-4f53-bf6a-896a237d187f,0
family_relationship,0.93613404,MC1,Debra Hall,Laura Hughes,0
family_relationship,0.9051064,MC1,Debra Hall,Amanda Dean,0
ownership,0.8994291,MC1,Debra Hall,382825160,0
family_relationship,0.8171221,MC1,460859346,14bda3bb-9993-4265-97cc-1747808c144e,0
family_relationship,0.9312684,MC1,460859346,Kelsey Tucker,0
membership,0.85448813,MC1,460859346,su y Worldwide Shark,0
membership,0.8023638,MC1,460859346,9067,0
membership,0.8552457,MC1,460859346,940161722,0
partnership,0.8984606,MC1,460859346,8127,0
partnership,0.8881473,MC1,460859346,18668050,0
partnership,0.9191935,MC1,460859346,9488645,0
ownership,0.82836175,MC1,460859346,fcef975b-e382-4c81-8160-41bf9e5bf937,0
ownership,0.8856581,MC1,460859346,805275,0
ownership,0.90893686,MC1,460859346,94361818,0
partnership,0.82387745,MC1,460859346,Forwading S.A. de C.V.,0
partnership,0.86889005,MC1,Michelle Long,903311212,0
partnership,0.88321245,MC1,âlaughableâ,Amanda Andrews,0
partnership,0.83270204,MC1,âlaughableâ,Calvin Salas,0
membership,0.80811846,MC1,8325,Jason Cameron,0
partnership,0.81757706,MC1,8325,59662085,0
membership,0.83139867,MC1,8325,374585759,0
membership,0.8560941,MC1,299,Brian Hansen,0
family_relationship,0.9261888,MC1,Jennifer Barber,Morgan Black,0
partnership,0.8285872,MC1,Jennifer Barber,299,0
family_relationship,0.9254491,MC1,Ryan Hudson,Morgan Black,0
partnership,0.82581985,MC1,Ryan Hudson,299,0
family_relationship,0.8649613,MC1,James Calhoun,Harold Strickland,0
family_relationship,0.86855775,MC1,James Calhoun,John Hall,0
family_relationship,0.8937041,MC1,James Calhoun,Christine Maxwell,0
family_relationship,0.85544723,MC1,James Calhoun,Ashley Lewis,0
family_relationship,0.91477585,MC1,James Calhoun,Sandra Bullock,0
family_relationship,0.87841207,MC1,James Calhoun,Jacob Caldwell,0
membership,0.83624184,MC1,James Calhoun,298930,0
family_relationship,0.839882,MC1,James Calhoun,Mark Garcia,0
membership,0.9170765,MC1,James Calhoun,f59ca3ce-7fea-4a6b-893b-486565a8ab18,0
partnership,0.89411545,MC1,James Calhoun,âtoppyâ,0
partnership,0.9331113,MC1,James Calhoun,âstagâ,0
partnership,0.96174544,MC1,James Calhoun,432526990,0
family_relationship,0.91380095,MC1,James Calhoun,Mary Harrington,0
ownership,0.90391505,MC1,James Calhoun,âsleepy,0
ownership,0.8456121,MC1,James Calhoun,9507963,0
ownership,0.90481746,MC1,James Calhoun,MeWe Vimeo,0
partnership,0.854752,MC1,James Calhoun,Pasture Petfoods New Zealand Ltd,0
family_relationship,0.9249264,MC1,Harold Strickland,John Hall,0
family_relationship,0.94197714,MC1,Harold Strickland,Christine Maxwell,0
family_relationship,0.916603,MC1,Harold Strickland,Ashley Lewis,0
family_relationship,0.95069355,MC1,Harold Strickland,Sandra Bullock,0
family_relationship,0.92669016,MC1,Harold Strickland,Jacob Caldwell,0
membership,0.86556506,MC1,Harold Strickland,82f2f404-439a-4b2e-b423-726a7f933abf,0
membership,0.8986034,MC1,Harold Strickland,298930,0
partnership,0.83738685,MC1,Harold Strickland,555217629,0
family_relationship,0.9055872,MC1,Harold Strickland,Mark Garcia,0
membership,0.95029527,MC1,Harold Strickland,f59ca3ce-7fea-4a6b-893b-486565a8ab18,0
membership,0.93664324,MC1,Harold Strickland,âtoppyâ,0
partnership,0.95622313,MC1,Harold Strickland,âstagâ,0
family_relationship,0.9124926,MC1,Harold Strickland,Victoria Gonzalez,0
family_relationship,0.929093,MC1,Harold Strickland,Jennifer Johnson,0
family_relationship,0.9491523,MC1,Harold Strickland,Jeffrey Mills,0
family_relationship,0.93120575,MC1,Harold Strickland,Jason Brown,0
family_relationship,0.97507405,MC1,Harold Strickland,Jeff Sullivan,0
family_relationship,0.89831287,MC1,Harold Strickland,Samuel Dunn,0
membership,0.8467922,MC1,Harold Strickland,6828,0
family_relationship,0.9589306,MC1,Harold Strickland,Mr. Eric Logan,0
family_relationship,0.9603517,MC1,Harold Strickland,William Phillips,0
family_relationship,0.9697194,MC1,Harold Strickland,Heather Holmes,0
membership,0.9111948,MC1,Harold Strickland,Pasture Petfoods New Zealand Ltd,0
family_relationship,0.9285469,MC1,John Hall,Christine Maxwell,0
family_relationship,0.8953225,MC1,John Hall,Ashley Lewis,0
family_relationship,0.94022524,MC1,John Hall,Sandra Bullock,0
family_relationship,0.90656936,MC1,John Hall,Jacob Caldwell,0
membership,0.83088803,MC1,John Hall,82f2f404-439a-4b2e-b423-726a7f933abf,0
membership,0.87172085,MC1,John Hall,298930,0
family_relationship,0.88162756,MC1,John Hall,Mark Garcia,0
membership,0.9393193,MC1,John Hall,f59ca3ce-7fea-4a6b-893b-486565a8ab18,0
membership,0.9243475,MC1,John Hall,âtoppyâ,0
partnership,0.94834185,MC1,John Hall,âstagâ,0
family_relationship,0.9721328,MC1,John Hall,Jeff Sullivan,0
family_relationship,0.8732429,MC1,John Hall,Samuel Dunn,0
membership,0.8247798,MC1,John Hall,6828,0
family_relationship,0.9496128,MC1,John Hall,Mr. Eric Logan,0
family_relationship,0.9529076,MC1,John Hall,William Phillips,0
family_relationship,0.9631282,MC1,John Hall,Heather Holmes,0
membership,0.89177793,MC1,John Hall,Pasture Petfoods New Zealand Ltd,0
family_relationship,0.8712825,MC1,Christine Maxwell,Ashley Lewis,0
family_relationship,0.9250854,MC1,Christine Maxwell,Sandra Bullock,0
family_relationship,0.89071983,MC1,Christine Maxwell,Jacob Caldwell,0
membership,0.80015707,MC1,Christine Maxwell,82f2f404-439a-4b2e-b423-726a7f933abf,0
membership,0.8482624,MC1,Christine Maxwell,298930,0
family_relationship,0.8583793,MC1,Christine Maxwell,Mark Garcia,0
membership,0.92289907,MC1,Christine Maxwell,f59ca3ce-7fea-4a6b-893b-486565a8ab18,0
partnership,0.9104767,MC1,Christine Maxwell,âtoppyâ,0
partnership,0.9370669,MC1,Christine Maxwell,âstagâ,0
partnership,0.86309433,MC1,Christine Maxwell,Pasture Petfoods New Zealand Ltd,0
family_relationship,0.9377413,MC1,Ashley Lewis,Sandra Bullock,0
family_relationship,0.90324503,MC1,Ashley Lewis,Jacob Caldwell,0
membership,0.826333,MC1,Ashley Lewis,82f2f404-439a-4b2e-b423-726a7f933abf,0
membership,0.8700955,MC1,Ashley Lewis,298930,0
family_relationship,0.8794458,MC1,Ashley Lewis,Mark Garcia,0
membership,0.9389057,MC1,Ashley Lewis,f59ca3ce-7fea-4a6b-893b-486565a8ab18,0
membership,0.92023116,MC1,Ashley Lewis,âtoppyâ,0
partnership,0.9470028,MC1,Ashley Lewis,âstagâ,0
membership,0.88531405,MC1,Ashley Lewis,Pasture Petfoods New Zealand Ltd,0
family_relationship,0.9074463,MC1,Sandra Bullock,Jacob Caldwell,0
membership,0.831631,MC1,Sandra Bullock,82f2f404-439a-4b2e-b423-726a7f933abf,0
membership,0.8785747,MC1,Sandra Bullock,298930,0
family_relationship,0.8788858,MC1,Sandra Bullock,Mark Garcia,0
membership,0.936965,MC1,Sandra Bullock,f59ca3ce-7fea-4a6b-893b-486565a8ab18,0
membership,0.92009455,MC1,Sandra Bullock,âtoppyâ,0
membership,0.9482083,MC1,Sandra Bullock,âstagâ,0
family_relationship,0.87806094,MC1,Sandra Bullock,Samuel Dunn,0
family_relationship,0.9497567,MC1,Sandra Bullock,John Conley,0
family_relationship,0.9126328,MC1,Sandra Bullock,Harold Strickland,0
family_relationship,0.8954401,MC1,Sandra Bullock,Victoria Gonzalez,0
family_relationship,0.91448706,MC1,Sandra Bullock,Jennifer Johnson,0
family_relationship,0.93842727,MC1,Sandra Bullock,Jeffrey Mills,0
family_relationship,0.9183584,MC1,Sandra Bullock,Jason Brown,0
family_relationship,0.9409487,MC1,Sandra Bullock,John Hall,0
family_relationship,0.96943474,MC1,Sandra Bullock,Jeff Sullivan,0
membership,0.821293,MC1,Sandra Bullock,6828,0
family_relationship,0.95026064,MC1,Sandra Bullock,Mr. Eric Logan,0
family_relationship,0.95482385,MC1,Sandra Bullock,William Phillips,0
family_relationship,0.96516323,MC1,Sandra Bullock,Heather Holmes,0
membership,0.8883865,MC1,Sandra Bullock,Pasture Petfoods New Zealand Ltd,0
membership,0.92845964,MC1,82f2f404-439a-4b2e-b423-726a7f933abf,298930,0
partnership,0.88590616,MC1,82f2f404-439a-4b2e-b423-726a7f933abf,555217629,0
partnership,0.9340493,MC1,82f2f404-439a-4b2e-b423-726a7f933abf,Mark Garcia,0
membership,0.9655986,MC1,82f2f404-439a-4b2e-b423-726a7f933abf,f59ca3ce-7fea-4a6b-893b-486565a8ab18,0
membership,0.84912133,MC1,82f2f404-439a-4b2e-b423-726a7f933abf,Kerala Market Limited Liability Company,0
membership,0.95600843,MC1,82f2f404-439a-4b2e-b423-726a7f933abf,âtoppyâ,0
partnership,0.97014064,MC1,82f2f404-439a-4b2e-b423-726a7f933abf,âstagâ,0
membership,0.93277377,MC1,82f2f404-439a-4b2e-b423-726a7f933abf,Pasture Petfoods New Zealand Ltd,0
partnership,0.80324376,MC1,298930,Mark Garcia,0
membership,0.8972082,MC1,298930,f59ca3ce-7fea-4a6b-893b-486565a8ab18,0
partnership,0.88165545,MC1,298930,âtoppyâ,0
partnership,0.9247122,MC1,298930,âstagâ,0
partnership,0.8284685,MC1,298930,Pasture Petfoods New Zealand Ltd,0
membership,0.95867735,MC1,Mark Garcia,f59ca3ce-7fea-4a6b-893b-486565a8ab18,0
membership,0.81806296,MC1,Mark Garcia,Kerala Market Limited Liability Company,0
membership,0.9493905,MC1,Mark Garcia,âtoppyâ,0
partnership,0.9645016,MC1,Mark Garcia,âstagâ,0
family_relationship,0.86437297,MC1,Mark Garcia,Samuel Dunn,0
membership,0.8210813,MC1,Mark Garcia,6828,0
family_relationship,0.9527456,MC1,Mark Garcia,Mr. Eric Logan,0
family_relationship,0.9519287,MC1,Mark Garcia,William Phillips,0
family_relationship,0.9647048,MC1,Mark Garcia,Heather Holmes,0
ownership,0.9474508,MC1,Mark Garcia,âHis,0
family_relationship,0.9524659,MC1,Mark Garcia,Amanda Andrews,0
family_relationship,0.9406953,MC1,Mark Garcia,Teresa Jackson,0
membership,0.91787815,MC1,Mark Garcia,Pasture Petfoods New Zealand Ltd,0
partnership,0.93798804,MC1,f59ca3ce-7fea-4a6b-893b-486565a8ab18,âtoppyâ,0
partnership,0.9568546,MC1,f59ca3ce-7fea-4a6b-893b-486565a8ab18,âstagâ,0
partnership,0.9027074,MC1,f59ca3ce-7fea-4a6b-893b-486565a8ab18,Pasture Petfoods New Zealand Ltd,0
partnership,0.9175582,MC1,âtoppyâ,âstagâ,0
family_relationship,0.86535966,MC1,Samuel Dunn,Richard Perkins,0
partnership,0.9294425,MC1,Samuel Dunn,âHe,0
family_relationship,0.9019891,MC1,Samuel Dunn,Susan Williamson,0
family_relationship,0.95911855,MC1,Samuel Dunn,Thomas Morales,0
family_relationship,0.92950654,MC1,Samuel Dunn,Jeremy Norris,0
family_relationship,0.96303535,MC1,Samuel Dunn,Angela Chang,0
family_relationship,0.91018575,MC1,Samuel Dunn,Daniel Chang,0
family_relationship,0.8168521,MC1,Samuel Dunn,Margaret Miller,0
family_relationship,0.8888858,MC1,Samuel Dunn,Sandra Bullock,0
family_relationship,0.94479775,MC1,Samuel Dunn,John Conley,0
family_relationship,0.85331774,MC1,Samuel Dunn,Mark Garcia,0
membership,0.8005797,MC1,Samuel Dunn,6828,0
family_relationship,0.94538575,MC1,Samuel Dunn,Mr. Eric Logan,0
family_relationship,0.94412124,MC1,Samuel Dunn,William Phillips,0
family_relationship,0.95639724,MC1,Samuel Dunn,Heather Holmes,0
family_relationship,0.97026384,MC1,Samuel Dunn,Christian Quinn,0
ownership,0.9351423,MC1,Samuel Dunn,âHis,0
family_relationship,0.93938076,MC1,Samuel Dunn,Amanda Andrews,0
family_relationship,0.9243566,MC1,Samuel Dunn,Teresa Jackson,0
family_relationship,0.91898245,MC1,Samuel Dunn,Dr. Daniel Massey,0
ownership,0.9302245,MC1,Samuel Dunn,âWhatâs,0
family_relationship,0.85220575,MC1,Samuel Dunn,Kevin Butler,0
family_relationship,0.93678105,MC1,Samuel Dunn,Justin Rodriguez,0
partnership,0.86029595,MC1,Samuel Dunn,png xi  Line,0
membership,0.8661583,MC1,2362,John Avila,0
partnership,0.8618102,MC1,William Palmer,341411,0
partnership,0.9545191,MC1,7311cf88-bac1-4ac9-a0d2-c55c02497944,William Palmer,0
partnership,0.8120162,MC1,7311cf88-bac1-4ac9-a0d2-c55c02497944,ââ,0
partnership,0.93042845,MC1,7311cf88-bac1-4ac9-a0d2-c55c02497944,341411,0
membership,0.81583124,MC1,9979944,Angela Powers,0
membership,0.8582769,MC1,9979944,William Fernandez,0
membership,0.8857207,MC1,9979944,Stephanie Wiley,0
membership,0.83869934,MC1,9979944,77,0
membership,0.90261483,MC1,9979944,Ryan Lewis,0
membership,0.88664794,MC1,9979944,Christina Chavez,0
membership,0.82835656,MC1,9979944,38,0
membership,0.89782214,MC1,9979944,Jessica Figueroa DDS,0
membership,0.9364655,MC1,9979944,979893388,0
ownership,0.9007323,MC1,4396031,Trammellâs,0
partnership,0.9189864,MC1,Simien Mountains  Company Delivery,Fin Flair Pic Delivery,0
membership,0.85138535,MC1,Simien Mountains  Company Delivery,e678510b-947d-455a-8eb0-44d1009682ec,0
ownership,0.83043855,MC1,Simien Mountains  Company Delivery,Mar del Oeste Pic,0
membership,0.822203,MC1,519852438,âlegitimateâ,0
membership,0.8673591,MC1,519852438,William Kim,0
membership,0.84742546,MC1,519852438,299,0
membership,0.82302684,MC1,519852438,Brian Hansen,0
membership,0.85649467,MC1,âlegitimateâ,William Kim,0
membership,0.8521696,MC1,âlegitimateâ,299,0
membership,0.81089365,MC1,âlegitimateâ,Brian Hansen,0
membership,0.8092769,MC1,William Kim,299,0
family_relationship,0.8641103,MC1,Jeffrey Strong,Susan Williams,0
family_relationship,0.9423118,MC1,Jeffrey Strong,Thomas Morales,0
partnership,0.9082632,MC1,Jeffrey Strong,âHe,0
family_relationship,0.84264827,MC1,Susan Williams,Thomas Morales,0
family_relationship,0.8686758,MC1,Margaret Miller,Angela Chang,0
family_relationship,0.8183148,MC1,Margaret Miller,John Conley,0
family_relationship,0.8465191,MC1,Angela Chang,Daniel Chang,0
family_relationship,0.8207404,MC1,Angela Chang,Sandra Bullock,0
family_relationship,0.8997563,MC1,Angela Chang,John Conley,0
membership,0.8924176,MC1,Angela Chang,0c0ae060-2543-4d7e-bed0-e7fab24ba6a5,0
family_relationship,0.8518152,MC1,Daniel Chang,Margaret Miller,0
family_relationship,0.9066626,MC1,Daniel Chang,Sandra Bullock,0
family_relationship,0.8784394,MC1,Daniel Chang,Samuel Dunn,0
family_relationship,0.9480968,MC1,Daniel Chang,John Conley,0
family_relationship,0.90788394,MC1,Victoria Gonzalez,Jennifer Johnson,0
family_relationship,0.93434185,MC1,Victoria Gonzalez,Jeffrey Mills,0
family_relationship,0.91071594,MC1,Victoria Gonzalez,Jason Brown,0
family_relationship,0.93528116,MC1,Victoria Gonzalez,John Hall,0
family_relationship,0.96776295,MC1,Victoria Gonzalez,Jeff Sullivan,0
family_relationship,0.8593474,MC1,Victoria Gonzalez,Samuel Dunn,0
family_relationship,0.8498651,MC1,Victoria Gonzalez,Mark Garcia,0
family_relationship,0.94499797,MC1,Victoria Gonzalez,Mr. Eric Logan,0
family_relationship,0.94941074,MC1,Victoria Gonzalez,William Phillips,0
family_relationship,0.9615451,MC1,Victoria Gonzalez,Heather Holmes,0
family_relationship,0.9459236,MC1,Jennifer Johnson,Jeffrey Mills,0
family_relationship,0.92718416,MC1,Jennifer Johnson,Jason Brown,0
family_relationship,0.9467341,MC1,Jennifer Johnson,John Hall,0
family_relationship,0.9728335,MC1,Jennifer Johnson,Jeff Sullivan,0
family_relationship,0.8865707,MC1,Jennifer Johnson,Samuel Dunn,0
family_relationship,0.8772857,MC1,Jennifer Johnson,Mark Garcia,0
membership,0.8357921,MC1,Jennifer Johnson,6828,0
family_relationship,0.95604694,MC1,Jennifer Johnson,Mr. Eric Logan,0
